Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/22,6716,12944.68199999999,7647.907,826023,877.6107519999999,1103.321694,79.54259911434316,116.198135,73.78918245903435,AI,1,2022-23
05/22,6667,13037.602999999996,7705.679,822814,883.0403299999999,1097.018386,80.49457887572724,114.267217,75.84783831744149,AI,1,2022-23
06/22,6824,13487.566666666675,7954.482,783479,860.627289,1141.20667,75.41379766033089,118.9498640799999,71.36745648335172,AI,1,2022-23
07/22,7464,14501.033333333315,8423.957,814028,868.9226639999999,1222.4491939999998,71.0804725680894,128.24876278000002,67.30423837582691,AI,1,2022-23
08/22,7591,14644.983333333317,8537.161,861329,922.831956,1253.3903659999999,73.62685888077107,133.2915499399999,68.67197204766785,AI,1,2022-23
09/22,7689,14766.164000000006,8533.347,948637,1007.7182419999999,1265.488756,79.63075430122588,134.19699799999998,74.22782885202844,AI,1,2022-23
10/22,7973,15282.316666666668,8852.57,1037506,1083.365786,1310.613712,82.6609531153753,138.12232135999997,77.16556992414286,AI,1,2022-23
11/22,7761,14921.84999999999,8586.314,1062524,1099.937632,1283.540356,85.69560176727313,136.0475857799999,79.18504571834683,AI,1,2022-23
12/22,8239,15839.716666666667,9084.041,1170659,1214.2849979999999,1359.169002,89.34025100728421,144.6373405319997,82.30162182100104,AI,1,2022-23
01/23,8295,16310.46666666667,9174.457,1154581,1199.173837,1370.587008,87.49344842760979,145.50210404799986,80.23321929584476,AI,1,2022-23
02/23,7624,14934.633333333335,8347.726,1076299,1117.616528,1256.131558,88.97288829996897,133.0600206639999,82.25984881982022,AI,1,2022-23
03/23,8434,16537.919999999995,9248.764,1139044,1186.7887560000001,1394.18305,85.12431391272473,147.556578,79.17188834124886,AI,1,2022-23
