Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/22,8709,13350.9,7812.284,1000901,1011.623065,1178.059255,85.87200182897422,107.677645,75.4973606609896,SPICE,1,2022-23
05/22,9675,14959.616666666667,8731.884,1152182,1181.8308419999998,1326.543901,89.090970989282,121.2115285,77.72871774188543,SPICE,1,2022-23
06/22,8922,13806.85,7998.93,1001649,1013.6249939999999,1205.972812,84.05040179297177,110.5403745,73.58444284925957,SPICE,1,2022-23
07/22,6605,10432.283333333333,6115.717,775824,793.607194,937.0338909999999,84.69354221041725,86.150339,74.97242011607163,SPICE,1,2022-23
08/22,6850,10655.466666666667,6253.644,798347,809.0440679999999,956.491497,84.5845541269877,89.070605,73.49821437121702,SPICE,1,2022-23
09/22,6233,5774.455,9703.966666666667,753485,766.968579,894.269312,85.76483266374235,82.57247349999999,74.95301725228086,SPICE,1,2022-23
10/22,6549,10447.666666666666,6344.91,828531,872.471671,990.306115,88.10121009906115,92.314651,75.09968635978487,SPICE,1,2022-23
11/22,6337,9938.6,6096.034,875668,917.841409,998.105461,91.95835959863564,94.26111900000001,77.3344596393026,SPICE,1,2022-23
12/22,6838,6496.279,10585.4,963522,999.968668,1078.550355,92.71413832133966,101.60700750000001,78.16067643293206,SPICE,1,2022-23
01/23,6542,10332.866666666667,6279.017,913814,948.3619,1042.236609,90.99295609179661,97.7765575,76.94266234629909,SPICE,1,2022-23
02/23,5744,9171.716666666667,5647.101,858261,904.3878000000001,960.708483,94.13758866538498,89.97618,79.94301542273747,SPICE,1,2022-23
03/23,5801,9348.15,5707.304,827166,877.7927269999999,950.600272,92.34088742192154,89.910691,77.44096764372546,SPICE,1,2022-23
