Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/18,2255,4251,1975,139655,61.099,80.027,76.34798255588738,7.434,74.89911218724778,ALLIANCE,1,2018-19
05/18,2320,4385,2318,137718,60.114,82.413,72.94237559608314,7.665,75.74690150032616,ALLIANCE,1,2018-19
06/18,2152,4133,1872,131358,56.37,77.7,72.54826254826254,7.222,71.11603433951814,ALLIANCE,1,2018-19
07/18,2259,4254,1979,134169,57.904,80.342,72.07189265888327,7.472,70.610278372591,ALLIANCE,1,2018-19
08/18,2358,4416,2078,132970,56.929,83.152,68.46377717914181,7.738,67.05867149134143,ALLIANCE,1,2018-19
09/18,2396,4430,2116,129952,54.847,84.326,65.04162417285299,7.822,63.94783942725645,ALLIANCE,1,2018-19
10/18,2369,4086,2104,123014,51.236,78.182,65.53426619938094,7.259,64.36148229783716,ALLIANCE,1,2018-19
11/18,2439,4163,2187,129339,54.169,79.653,68.00622700965437,7.259,64.43036230885795,ALLIANCE,1,2018-19
12/18,3201,4613,1844,143712,61.431,88.725,69.23753169907016,8.241,67.8582696274724,ALLIANCE,1,2018-19
01/19,2606,4638,1901,138705,58.712999,89.372474,65.69472273980018,8.306,64.36311100409343,ALLIANCE,1,2018-19
02/19,2214,4015,1659,127312,53.354,77.272,69.04700279532042,7.178,67.69016439119532,ALLIANCE,1,2018-19
03/19,2414,4314,1788,129478,53.681290000000004,83.35769,64.39872554049903,7.743,62.75087175513367,ALLIANCE,1,2018-19
