Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/24,3679,24879.66299999999,18676.975,704990,4025.344056,4673.174402,86.13725296186796,688.064544,69.94368474875621,AI,2,2024-25
05/24,3781,25855.518000000004,19344.928,736369,4322.613258,5002.29175,86.41265791824317,741.3461239999999,69.35290291255902,AI,2,2024-25
06/24,3810,26010.279000000006,19256.761,734493,4326.254025,4959.144542,87.23790944910111,685.592266280001,75.46153116588415,AI,2,2024-25
07/24,3833,26676.280000000013,19740.138,721257,4336.794426,5114.501082000001,84.79408561008883,686.4861307000011,75.41302602836481,AI,2,2024-25
08/24,3831,26611.593000000015,19655.875,732711,4373.437696000001,5076.40085,86.15233164654444,696.1808717099991,74.77366994937763,AI,2,2024-25
09/24,3827,26939.734999999986,19902.858,728690,4427.283501,5172.510490000001,85.5925475561481,634.7564885999992,88.87087670417895,AI,2,2024-25
10/24,3924,27780.996999999963,20608.964,722620,4353.171115,5344.295894000001,81.45453023825405,654.4364267099985,86.3511827361596,AI,2,2024-25
11/24,4532,30700.348000000067,22486.845,853492,4900.736608,5747.351199,85.26948220691116,695.8362655619991,88.64970276984002,AI,2,2024-25
12/24,5289,35172.15599999994,25598.541,986779,5469.28823,6487.543849000001,84.30445107269747,772.4736557499992,88.40961469934366,AI,2,2024-25
01/25,5254,35360.64199999992,25721.017,1024098,5817.199455,6607.837802,88.03484028072394,794.9298927499999,90.69138525761643,AI,2,2024-25
02/25,4852,32746.219,23960.627,955197,5449.9901629999995,6166.912421,88.37469694625973,736.3992029,91.15098765066845,AI,2,2024-25
03/25,5222,34832.15700000004,25533.505,965068,5395.312327,6543.926917000001,82.447625033585,771.9193251600018,87.34735076282246,AI,2,2024-25
