Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/18,2240,8859.79,5957.04,355853,936.751436,1108.009254,84.5436473222813,70.251416553,79.59699319772946,AIE,2,2018-19
05/18,2325,9217.04,6198.1,341248,915.0905,1152.8438,79.37679848735796,102.21610000000001,80.22639236871686,AIE,2,2018-19
06/18,2252,8934.68,5999.4,309826,828.4662,1115.8888,74.2427202423754,103.48664439400001,74.24398018886255,AIE,2,2018-19
07/18,2319,9151.23,6167.58,340424,903.675128,1147.169,78.77436785687199,104.592542393,78.35045972788642,AIE,2,2018-19
08/18,2308,9122.95,6157.23,345809,924.916,1145.24552,80.76137246098986,107.099400927,80.7779249885514,AIE,2,2018-19
09/18,2231,8777.02,5916.785,295714,788.808447,1100.52201,71.67584472027052,100.473689857,73.52226202415461,AIE,2,2018-19
10/18,2278,9057.11,6073.02,310180,822.91896,1129.5824599999999,72.85160571632815,107.91453999999999,78.46036372855781,AIE,2,2018-19
11/18,2260,8988.38,6012.17,320229,850.13011,1118.2636200000002,76.02233451893926,105.14975,77.07749191034691,AIE,2,2018-19
12/18,2418,9627.08,6465.54,395035,1048.918,1202.59,87.22158008963986,115.74915,85.94744756224992,AIE,2,2018-19
01/19,2451,9804.6,6546,400642,1064.563,1217.556,87.43441780090609,116.85775,85.76481234663511,AIE,2,2018-19
02/19,2214,8876.92,5913.2,346145,917.909,1099.854,83.45734979369989,108.37325999999999,82.45668719387052,AIE,2,2018-19
03/19,2463,10096.23,6544.51,387322,1024.112,1217.279,84.13124682180502,117.86331,83.39106546388354,AIE,2,2018-19
