Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/23,8062,15384.749999999993,8739.337,1112789,1168.0685549999998,1328.8454960000001,87.90100568621709,142.79857667599993,80.19582745485232,AI,1,2023-24
05/23,8763,16525.566666666684,9412.968,1244034,1295.355337,1438.816354,90.02923364047334,154.94665783199918,82.51796282958931,AI,1,2023-24
06/23,8676,16441.104,9259.199,1212719,1254.6750200000001,1421.7359059999999,88.2495134789119,153.218862,80.52085483381579,AI,1,2023-24
07/23,8958,17257.31499999999,9527.615,1198026,1224.824835,1455.026202,84.17888511673688,156.178979,77.08953595768519,AI,1,2023-24
08/23,9027,17161.63333333333,9580.807,1211611,1236.685398,1462.597828,84.55402943480921,156.65983790799993,77.85726939085758,AI,1,2023-24
09/23,8622,16786.966666666714,9263.917,1174442,1200.4193759999998,1413.616802,84.91830136014468,150.74844623999897,78.83758831131846,AI,1,2023-24
10/23,8776,16890.483333333334,9449.095,1222165,1263.861645,1470.628264,85.94025260757535,157.501520628,79.44007590646063,AI,1,2023-24
11/23,8306,16247.066666666662,8888.424,1189143,1224.911359,1434.9874779999998,85.36042145170552,155.6670019239985,78.201729180082,AI,1,2023-24
12/23,8981,17744.533333333326,9556.782,1339630,1374.4974650000001,1553.5286299999998,88.47583742309276,169.86316277599977,79.73695329293366,AI,1,2023-24
01/24,8932,17594.666666666664,9445.749,1336709,1355.378453,1537.6466580000001,88.14628809215023,169.91528312400024,78.38898709201074,AI,1,2023-24
02/24,8683,17014.716666666656,9308.26,1332374,1337.410882,1515.85863,88.22794260174513,171.1739066559999,77.68158797829761,AI,1,2023-24
03/24,9405,18150.266666666692,10092.625,1409012,1398.790812,1640.186696,85.28241421609482,186.80930347599949,73.99980262493357,AI,1,2023-24
