Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/24,791,2602.0666666666666,1894.929,133110,321.974798,356.20045799999997,90.39146097897495,35.059968,72.21347475020514,SPICE,2,2024-25
05/24,858,2764.1,2045.172,143066,342.69138799999996,383.725863,89.30630458963876,36.384445,75.20031135000136,SPICE,2,2024-25
06/24,867,2781.133333333333,2076,140093,338.629685,403.279401,83.96900118387153,39.898047,69.1736634313454,SPICE,2,2024-25
07/24,830,2703.75,1992.794,124846,301.856152,372.123549,81.11718616335135,34.093239999999994,71.44130266436983,SPICE,2,2024-25
08/24,736,2460.383333333333,1800.972,102576,255.586668,334.131423,76.49285592633412,29.970964,68.570499683527,SPICE,2,2024-25
09/24,729,2377.483333333333,1748.966,94152,229.13814000000002,324.28164000000004,70.66022609235601,28.512488,64.91956146117448,SPICE,2,2024-25
10/24,781,2388.6833333333334,1754.272,112386,249.35302,325.963554,76.49720864192075,28.735996,71.14401695023899,SPICE,2,2024-25
11/24,810,2544.1833333333334,1863.251,130724,295.778175,349.948906,84.5203885278041,32.144796,73.51857489022487,SPICE,2,2024-25
12/24,850,2698.6833333333334,1960.154,133659,304.77792900000003,367.69883600000003,82.88792325684709,33.696368,72.82498074065428,SPICE,2,2024-25
01/25,806,2533.766666666667,1820.998,125128,283.973502,343.88481,82.5780882848533,31.566504000000002,72.83010225912248,SPICE,2,2024-25
02/25,680,2128.08333333333,1533.102,108189,242.15270900000002,289.495935,83.6463244293914,26.579716,73.55486313367685,SPICE,2,2024-25
03/25,758,2350.8,1703.53,110832,248.121161,322.320618,76.9796119589222,30.054816,67.82669575351919,SPICE,2,2024-25
