Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/24,9400,18099.135000000017,9846.047,1458158,1405.515443,1654.1684420000001,84.96809679796804,179.966669,83.51594202596657,AI,1,2024-25
05/24,9761,18717.600000000068,10128.991,1564289,1533.842581,1751.07787,87.59419596799542,207.598392,79.10727637781643,AI,1,2024-25
06/24,9752,19034.904000000017,10140.077,1498868,1477.167409,1754.472726,84.19437857935672,175.28217416000047,90.41764346596439,AI,1,2024-25
07/24,10253,20433.04700000001,10590.406,1542638,1524.2102960000002,1852.261342,82.28915981986738,180.7215220500003,91.32961096029297,AI,1,2024-25
08/24,10289,20390.499,10753.269,1521012,1514.3113700000001,1868.0720660000002,81.06279182486314,179.29588225000018,91.17656809907069,AI,1,2024-25
09/24,9851,19624.696000000007,10412.698,1451744,1469.559642,1808.376714,81.26402151847218,171.55711300999968,84.39412897347268,AI,1,2024-25
10/24,10121,20001.328000000023,10607.367,1471093,1482.2864539999998,1846.17546,80.28957626811916,176.6757554999995,83.76024996387105,AI,1,2024-25
11/24,14897,30176.159000000112,16119.726,2251104,2345.562181,2694.216436,87.05915937779542,254.91865007499956,89.63913996190217,AI,1,2024-25
12/24,17960,36808.50500000002,18855.672,2604182,2756.8656490000003,3293.117682,83.71597723545916,309.3191299499994,86.27557476288268,AI,1,2024-25
01/25,16899,34638.10199999976,17697.323,2422796,2542.896321,3031.554584,83.88093470000342,286.3891733699993,86.35977347979203,AI,1,2024-25
02/25,16212,33108.807,16805.956,2406210,2519.19245,2879.576636,87.4848204595587,268.7702167,89.59683661430036,AI,1,2024-25
03/25,16855,34314.23900000011,17552.128,2303093,2413.939142,3002.3438969999997,80.40182020494238,277.37387524999883,83.67948749799945,AI,1,2024-25
