Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/22,2806,18074.500999999986,13794.186,461138,2709.738662,3389.553888,79.94381418726688,492.838778,69.77234409620642,AI,2,2022-23
05/22,2949,18928.19800000001,14405.411,469817,2732.832316,3540.786762,77.18149947150079,515.410571,66.26869959948883,AI,2,2022-23
06/22,2844,18215.03333333332,13863.182,483313,2787.4953250000003,3401.541794,81.94799575642081,492.3299566559999,69.33453341702935,AI,2,2022-23
07/22,3095,19438.333333333332,14889.763,535770,3058.1030720000003,3635.26379,84.12327821745228,525.6461456559999,70.79949009295127,AI,2,2022-23
08/22,3092,19447.316666666648,14875.848,538562,3037.78195,3630.52345,83.67338737338275,524.6711300360005,70.36451981010819,AI,2,2022-23
09/22,3002,19192.115999999998,14673.105,534328,3047.581336,3621.2522519999998,84.15821721109972,526.799652,71.00698806080456,AI,2,2022-23
10/22,3155,20289.66666666663,15369.236,568728,3170.850128,3801.894734,83.40183907890386,552.7783862599996,69.36037533690107,AI,2,2022-23
11/22,3414,21624.19999999999,16098.492,599741,3251.503098,3955.215832,82.20798146319719,570.5599276519999,67.98740254357575,AI,2,2022-23
12/22,3496,22396.8,16639.642,642438,3533.993531,4131.4992760000005,85.53779862746367,597.3052805240008,70.34604819511829,AI,2,2022-23
01/23,3503,23025.3,17147.229,649594,3680.735679,4266.836624,86.26380626566967,616.8447556799999,70.13804795132954,AI,2,2022-23
02/23,3220,21208.51666666667,15906.712,599914,3415.4063220000003,3973.16049,85.96195221905069,573.617959792,72.33418764455838,AI,2,2022-23
03/23,3627,24038.519999999993,17941.675,663040,3704.4442129999998,4484.9556059999995,82.59712109623054,647.580902,70.5543279136901,AI,2,2022-23
