Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/23,3562,23269.05,17225.473,612239,3432.5888,4317.200834,79.50959271958669,615.9180093759999,67.35932686057873,AI,2,2023-24
05/23,3620,23661.04999999998,17606.928,657283,3686.218175,4436.083614,83.09622846978195,636.5994231920006,70.1049420347178,AI,2,2023-24
06/23,3582,23642.213999999993,17705.297,679701,3910.076324,4462.451278,87.62171462300951,638.72059,73.68183878465341,AI,2,2023-24
07/23,3701,24652.63800000006,18468.82,690192,3994.4584330000002,4676.72271,85.41148750296553,671.282153,71.57132029910797,AI,2,2023-24
08/23,3737,24832.51666666665,18670.436,679775,3949.304096,4705.022043999999,83.93805723049233,670.9134821719994,72.32816489109028,AI,2,2023-24
09/23,3600,23928.749999999953,17895.466,654636,3796.9182170000004,4504.17429,84.29776408585646,642.3827753439996,74.12901696778317,AI,2,2023-24
10/23,3798,25091.050000000003,18625.764,694937,3941.5599500000003,4684.543532,84.13968027141392,670.3659879519994,74.51857018694005,AI,2,2023-24
11/23,3923,25375.16666666663,18659.239,718039,3957.527645,4653.77728,85.03904262904476,666.035797196,74.702441416178,AI,2,2023-24
12/23,4182,27245.1,20054.594,802809,4483.980883,4995.5233339999995,89.75998275258983,715.3768773919998,77.32325899838796,AI,2,2023-24
01/24,4162,27505.03333333333,20173.116,800640,4506.164584,5032.369794,89.54359016645826,724.5524358239995,74.85323182670092,AI,2,2023-24
02/24,3909,25853.666666666682,18919.651,757419,4268.622556,4756.505531999999,89.74282752920807,688.636452419999,77.08956213884134,AI,2,2023-24
03/24,4077,27082.716666666638,19966.883,785383,4477.6501,5058.825092,88.51166068344472,734.3954852959954,76.37042994629607,AI,2,2023-24
