Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/24,7971,9675.66,8319.128,1217667,1281.4300309999999,1409.129138,90.93772859020959,148.299,82.67047302176677,VISTARA,1,2024-25
05/24,8092,13291.6833,8683.315,1270944,1365.2288819999999,1461.99478,93.3812418947214,152.3928952,86.73477695372902,VISTARA,1,2024-25
06/24,8349,13772.716666666667,8959.558,1276193,1372.648824,1507.971156,91.02619891225558,157.318948,84.47142462229024,VISTARA,1,2024-25
07/24,8550,14369.3,9146.064,1293519,1386.126915,1540.458245,89.98146619676797,160.7831182,83.59108790033407,VISTARA,1,2024-25
08/24,9068,14883.45,9565.573,1353907,1429.645382,1611.462916,88.71723747442414,168.265792539,82.28126252713564,VISTARA,1,2024-25
09/24,8582,14081.016666666666,9118.022,1308202,1397.469638,1537.125558,90.91447544586335,160.5938852,84.45812159585888,VISTARA,1,2024-25
10/24,8559,13998.75,9135.55,1243110,1324.02059,1538.1929779999998,86.07636421026493,160.46692547799998,80.11383730642055,VISTARA,1,2024-25
11/24,2786,4521.833333333333,2988.928,415141,443.377094,503.556103,88.04919478852985,52.5885722,79.07990400193829,VISTARA,1,2024-25
12/24,,,,,,,,,,VISTARA,1,2024-25
01/25,,,,,,,,,,VISTARA,1,2024-25
02/25,,,,,,,,,,VISTARA,1,2024-25
03/25,,,,,,,,,,VISTARA,1,2024-25
