Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/23,5172,19164.65,12784.05,809996,2017.314,2475.139,81.50305902011968,271.60929999999996,69.0513800521558,INDIGO,2,2023-24
05/23,5445,19957.7,13420.3,931855,2324.747,2696.15,86.22469076275429,285.583246,75.06186518378603,INDIGO,2,2023-24
06/23,5497,20353.85,13758.034,945202,2407.633,2816.275,85.4899823348217,290.777346,77.77862309810062,INDIGO,2,2023-24
07/23,5828,21706.516666666666,14693.313,991209,2546.874,3034.17,83.9397265149942,310.73894149,76.72664006216056,INDIGO,2,2023-24
08/23,6116,23072.966666666667,15655.561,991173,2594.303,3199.091,81.09500479980095,329.82987099999997,73.662696548185,INDIGO,2,2023-24
09/23,5916,22420.033333333333,15109.861,942018,2435.947,3096.337,78.67189521037278,317.84300349,71.84035102008593,INDIGO,2,2023-24
10/23,6017,94505.5,15341.666,979883,2526.128,3169.415,79.70328909278211,323.66448213,73.69887898425364,INDIGO,2,2023-24
11/23,6180,23793.65,15778.056,1045823,2728.572,3257.403,83.76525716959186,332.618186,76.5605744720164,INDIGO,2,2023-24
12/23,6391,24516.083333333332,16339.448,1123465,2941.324,3354.038,87.69501120738644,341.740811,80.46900725591125,INDIGO,2,2023-24
01/24,5963,23099.35,15282.28,1036470,2729.974,3175.568,85.96805358915319,321.777864,79.55744898598742,INDIGO,2,2023-24
02/24,5618,21960.083333333332,14307.148,966048,2507.61,2942.024,85.23417891900272,302.059087,78.00095416430892,INDIGO,2,2023-24
03/24,6216,23874.283333333333,15849.024,1011857,2636.089,3224.942,81.74066386310204,328.377919,75.88983737362682,INDIGO,2,2023-24
