Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/24,53477,93324.3,45934.227,7999788,7541.735,8711.38,86.57336725065375,976.3200919999999,72.88358539690896,INDIGO,1,2024-25
05/24,55381,96682.83333333333,47429.321,8504042,7947.119,8986.414,88.4348194952959,1006.6580670000001,74.31916064901507,INDIGO,1,2024-25
06/24,53313,93256.36666666667,45557.082,8029628,7511.825,8635.615,86.98656667764833,966.835416,73.1899742489367,INDIGO,1,2024-25
07/24,54709,96704.45,46677.363,8046505,7528.951,8898.194,84.61212466260008,997.471967,70.99623392223113,INDIGO,1,2024-25
08/24,56433,99527.61666666667,48236.564,8190413,7599.936,9231.126,82.3294579664496,1035.542591,68.96309695097806,INDIGO,1,2024-25
09/24,56012,98623.78333333334,48029.136,8211792,7624.336,9230.396,82.60031313932792,1037.00076,69.20199576324322,INDIGO,1,2024-25
10/24,59156,104385.11666666667,51433.855,8640128,8129.253,9882.735,82.25711809534506,1108.165869,69.06522294272176,INDIGO,1,2024-25
11/24,56776,100409.43333333333,49404.14,9069728,8592.77,9512.296,90.33329072181942,1066.511945,75.27437772860574,INDIGO,1,2024-25
12/24,59546,105584.6,51989.094,9615322,9113.052,10053.14,90.64881221190593,1116.225837,76.31621906275585,INDIGO,1,2024-25
01/25,60152,107177.65,52567.898,9614311,9125.277,10164.452,89.77637948410796,1113.222575,76.49857163559587,INDIGO,1,2024-25
02/25,55405,98513.03333333334,48288.149,9015997,8538.835,9315.125,91.66634908280886,1022.260228,77.99030952811363,INDIGO,1,2024-25
03/25,61957,110318.86666666667,54062.759,9309423,8798.393,10399.246,84.60606663213854,1143.7428799999998,72.10597455260226,INDIGO,1,2024-25
