Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/22,3283,12181.54,8072.361,453283,1129.022,1526.979,73.9382794393374,177.100296426,61.60297050410991,INDIGO,2,2022-23
05/22,4142,15581.32,10420.29,613545,1545.875,1987.723,77.77114819318386,223.40981446699996,65.63383815560128,INDIGO,2,2022-23
06/22,4409,16686.34,11295.59,676807,1742.586,2150.854,81.01833039341582,243.50285379900006,67.82237061719323,INDIGO,2,2022-23
07/22,4855,18842,12540.67,734442,1891.992,2397.366,78.91961427666865,270.866649613,66.08431180425728,INDIGO,2,2022-23
08/22,4677,17751.09,12064.02,715522,1840.442,2337.622,78.73137744254632,264.087536524,65.65371098315468,INDIGO,2,2022-23
09/22,4407,16692.2,11308.12,680361,1732.792,2159.646,80.23500147709393,248.27978228499992,65.83733381212798,INDIGO,2,2022-23
10/22,4462,16576,11150.84,706708,1757.794,2149.575,81.77402509798449,246.11350885999994,67.31351190366347,INDIGO,2,2022-23
11/22,4683,17197.07,11381.01,749298,1827.849,2198.911,83.12519242479573,249.588796644,68.64478662212365,INDIGO,2,2022-23
12/22,4892,18209.516666666666,11845.51,813167,1978.264,2290.355,86.37368442883307,260.10766456000016,70.97206803354942,INDIGO,2,2022-23
01/23,4891,18903.05,11860.23,816888,1981.265,2320.478,85.38176186113378,256.81041206399993,70.63117442286419,INDIGO,2,2022-23
02/23,4438,16303.9166666667,10771.75,762694,1860.062,2156.351,86.25970447297308,231.2341,74.27993189585791,INDIGO,2,2022-23
03/23,5053,18706.316666666666,12417.591,833843,2044.017,2490.691,82.06626193293349,267.87676181300003,70.6189853571761,INDIGO,2,2022-23
