Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/18,1166,2892,2056.7,172813,346.693,380.5602,91.10069839147656,32.4042,84.70074866838249,SPICE,2,2018-19
05/18,1206,2983,2128.1,184157,364.5149,393.788,92.56627931780552,33.530300000000004,85.78449939308625,SPICE,2,2018-19
06/18,1177,2892,2071,172905,343.463608,383.20034899999996,89.63029623963105,32.6243,84.23383796740468,SPICE,2,2018-19
07/18,1222,2998,2150.4,184537,363.18359999999996,398.0065,91.25067052925013,33.8874,85.55067665267916,SPICE,2,2018-19
08/18,1189,2930,2100.09,179435,351.28896000000003,390.38999,89.98411050447272,33.22727,84.3521601383442,SPICE,2,2018-19
09/18,1166,2870,2056.376,176387,333.81657299999995,382.094904,87.36483253385656,32.521256,81.89449079088457,SPICE,2,2018-19
10/18,1245,3114,2224.181,181244,348.360936,413.602371,84.22604908132888,35.194877999999996,80.52459224322358,SPICE,2,2018-19
11/18,1287,3390,2412.34,191812,383.70289,449.460972,85.3695679721887,38.228272,81.34674515238356,SPICE,2,2018-19
12/18,1389,3805,2709.868,218467,451.819905,505.889804,89.31192157413001,42.972164,84.3524868796461,SPICE,2,2018-19
01/19,1378,3805,2677.49,212534,436.85740000000004,499.3377,87.48736576469193,42.37823,82.19550462584209,SPICE,2,2018-19
02/19,1195,3254,2283.462,174191,347.324517,424.02537199999995,81.91125813103469,35.927809,78.25289040030245,SPICE,2,2018-19
03/19,1246,3639,2445.66,190800,398.719515,455.00488,87.62972278451167,38.610279999999996,82.98528526599654,SPICE,2,2018-19
