Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/19,37911,66485.2,34806.678,5481088,5399.413,6151.697,87.77111421450047,675.4045,75.39183555928336,INDIGO,1,2019-20
05/19,39934,70246,36494.462,5979551,5871.438,6458.545,90.90960889797934,709.4537809520024,78.11721600924074,INDIGO,1,2019-20
06/19,38698,68381,35379.323,5778376,5658.684,6281.02,90.09180037637199,690.0112152279979,77.31369465360434,INDIGO,1,2019-20
07/19,39883,70628.55,35699.038,5693448,5430.427,6302.625,86.1613534043355,692.6514644510011,74.24949973427516,INDIGO,1,2019-20
08/19,39636,70725.23333333334,35578.924,5540693,5278.012,6259.585,84.31888056476588,702.156038587,71.32195039635053,INDIGO,1,2019-20
09/19,39058,68815.41,34774.165,5559031,5287.003,6115.257,86.45594126297554,673.215401192998,74.70322407550273,INDIGO,1,2019-20
10/19,41763,74078.5,37380.275,5842318,5611.952,6592.745,85.1231467317483,742.722955266002,71.6774278390704,INDIGO,1,2019-20
11/19,40949,73478.43,36448.489,6151347,5863.493,6414.008,91.4169891899106,707.308381588,78.01333772394273,INDIGO,1,2019-20
12/19,42086,75301,37114.223,6188457,5890.402,6537.502,90.1017238694535,719.992832338001,77.12457035576685,INDIGO,1,2019-20
01/20,42555,75909.41,37471.865,6119924,5789,6594.144,87.79001489806713,727.109082068001,75.39426010191579,INDIGO,1,2019-20
02/20,41162,73172.2,36147.93,5931189,5615.979,6358.872,88.31722041267696,701.165633525999,75.92364234894585,INDIGO,1,2019-20
03/20,32233,56567,28386.352,3793464,3660.382,4985.152,73.42568491392038,550.214349307,63.09617458836843,INDIGO,1,2019-20
