Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/22,2399,9216.900000000001,6220.305,316091,855.940603,1156.97673,73.98079674428715,79.67950925000001,81.2407586973184,AIE,2,2022-23
05/22,2538,9712.199999999995,6547.811999999999,342073,924.173448,1217.893032,75.88297360420401,85.752035046,80.06013533226626,AIE,2,2022-23
06/22,2482,9571.283333333344,6448.278,349042,943.066914,1199.3797080000002,78.62955390270784,48.170423844,79.64735828617552,AIE,2,2022-23
07/22,2636,10078.43,6843.722,352377,949.024947,1272.932292,74.5542361494275,126.90104600000001,67.49906716552991,AIE,2,2022-23
08/22,2600,10067.12,6777.55,314328,913.578677,1260.6243,72.47033687990942,124.7215577,66.05755590855648,AIE,2,2022-23
09/22,2492,9672.25,6526.15,305402,828.316478,1213.8638999999998,68.23800246469148,121.01309739999999,61.76154573579238,AIE,2,2022-23
10/22,2467,9537.55,6445.1269999999995,318809,864.2048100000001,1198.793622,72.08954019610225,117.2671425,66.2554518843162,AIE,2,2022-23
11/22,2554,9893.39,6592.103,322177,871.851809,1226.1311580000001,71.10591744704688,121.28216855000001,69.31199676442459,AIE,2,2022-23
12/22,2732,10655.56,7082.4839999999995,355424,971.856868,1317.342024,73.7740731180075,137.462062063,70.33893055793567,AIE,2,2022-23
01/23,2729,10703.54849999999,7083.34,398219,1079.6113019999998,1317.50124,81.94385471697923,136.74430333000004,78.59962398259562,AIE,2,2022-23
02/23,2481,9685.535599999988,6438.593,353788,960.927203,1197.578298,80.23919643540502,121.642479978,75.32318396958951,AIE,2,2022-23
03/23,2759,10904.45,6497.81,370356,930.29836,1208.5930600000002,76.97366390636067,141.88442888,71.86158382202312,AIE,2,2022-23
