Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/23,1033,3513.7,2588.904,154113,38.6943122,48.855573,79.20142948686734,49.254568,59.97898711944849,SPICE,2,2023-24
05/23,952,3206.6833333333334,2367.672,154993,385.659261,446.15829599999995,86.44000671008482,45.293392,64.79268105588119,SPICE,2,2023-24
06/23,701,2252.483333333333,1679.354,109806,261.28218400000003,315.93649800000003,82.70085465086089,31.265448,63.585037943803016,SPICE,2,2023-24
07/23,839,2673.733333333333,1978.382,134857,316.55802500000004,372.306096,85.0262803647459,36.257184,66.34119075778196,SPICE,2,2023-24
08/23,942,3090.4166666666665,2292.255,140666,346.78388900000004,431.378523,80.38969733317022,42.399116,62.1291891288724,SPICE,2,2023-24
09/23,916,2878.4666666666667,2133.275,134027,322.548056,399.752517,80.68693561221528,38.69096,63.43611303151951,SPICE,2,2023-24
10/23,1004,3162.8333333333335,2321.018,149804,353.64838299999997,435.683948,81.17085438272791,41.799631999999995,65.52335212214308,SPICE,2,2023-24
11/23,974,3134.25,2290.4,152465,356.342222,432.12733199999997,82.46231969423309,42.884744,62.469016621668516,SPICE,2,2023-24
12/23,1067,3484.366666666667,2576.242,176486,427.460339,486.03413900000004,87.94862432492626,49.458892,64.9837561227615,SPICE,2,2023-24
01/24,1120,3776.6833333333334,2746.148,185778,455.075526,517.869708,87.8745211334122,51.447464,69.37638885343311,SPICE,2,2023-24
02/24,907,3055.983333333333,2195.694,153194,369.137603,413.60603100000003,89.24860261527472,40.706768,69.16409681574329,SPICE,2,2023-24
03/24,939,3151.75,2292.896,156783,380.577586,432.099051,88.07646883723427,42.854428,70.67511560287306,SPICE,2,2023-24
