Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/18,2104,7403.733,4895.4,318828,750.37,881.153,85.15774218552284,99.1952,73.30556317241155,INDIGO,2,2018-19
05/18,2232,7869.4666,5211.6,334042,782.012,938.029,83.36757179149045,105.3959,71.59177918685641,INDIGO,2,2018-19
06/18,2158,7565.1,5030.3,318327,743.31,905.447,82.09315398913463,101.7269,68.92503359485053,INDIGO,2,2018-19
07/18,2232,7809.9,5197.91,343262,804.139,935.615,85.9476387189175,105.09930899999999,72.84751415444607,INDIGO,2,2018-19
08/18,2153,7321.2,4829.18,334780,754.065,869.239,86.75001926972904,97.50122999999999,74.306026703458,INDIGO,2,2018-19
09/18,2223,7665.75,5074.241,318893,720.502,913.351,78.8855544035097,102.5472996,67.94461275116795,INDIGO,2,2018-19
10/18,2586,9179.85,6074.123,375292,882.712,1093.292,80.73890598303107,122.95107,69.144676821438,INDIGO,2,2018-19
11/18,2849,10280.1333,6772.457,423414,1010.511,1218.815,82.9093012475232,139.87530900000002,68.26156644987286,INDIGO,2,2018-19
12/18,3220,11709.78333,7715.809,493132,1193.023,1390.819,85.77845140165614,159.3978471,71.01199216887039,INDIGO,2,2018-19
01/19,3326,12163.566,7971.736,498170,1199.655,1437.827,83.43528115691248,161.40234,70.79825484562366,INDIGO,2,2018-19
02/19,2987,10964.8,7172.415,438099,1048.388,1293.773,81.03338066260464,145.03623800000003,69.17753754754725,INDIGO,2,2018-19
03/19,3415,13067.85,8279.029,508534,1234.050639,1507.5054879999998,81.8604408954563,167.44262400000002,70.22779815012932,INDIGO,2,2018-19
