Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/23,485,665.0833333333334,495,,0,0,0,15.015,70.94239094239093,BLUE,1,2023-24
05/23,465,642.5833333333334,473,,0,0,0,14.31,73.05380852550664,BLUE,1,2023-24
06/23,477,642.5,480,,0,0,0,14.529,71.8149907082387,BLUE,1,2023-24
07/23,501,686.75,502,,0,0,0,14.8,71.62837837837837,BLUE,1,2023-24
08/23,522,718.9166666666666,535,,0,0,0,15.406,74.39309359989615,BLUE,1,2023-24
09/23,479,650.6666666666666,488,,0,0,0,14.684,72.1329338055026,BLUE,1,2023-24
10/23,492,670.0833333333334,509,,0,0,0,15.109,74.71043748759017,BLUE,1,2023-24
11/23,567,790.25,592,,0,0,0,17.309,72.01455889999421,BLUE,1,2023-24
12/23,529,726.5,545,,0,0,0,16.536,71.68601838413157,BLUE,1,2023-24
01/24,497,700.8,508,,0,0,0,14.835,72.33569261880687,BLUE,1,2023-24
02/24,581,832.9166666666666,600,,0,0,0,16.375,69.5328244274809,BLUE,1,2023-24
03/24,618,832,635,,0,0,0,17.539,71.35526540851815,BLUE,1,2023-24
