Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/18,11026,14732,8503.2,1426801,1284.3368,1344.6884,95.51185241130958,117.3087,87.01954756978809,SPICE,1,2018-19
05/18,11488,15429,8834,1459005,1319.5429,1391.9578000000001,94.79762245665779,121.7097,86.56935314112188,SPICE,1,2018-19
06/18,11015,14724,8380.5,1370265,1226.1871159999998,1314.1445190000002,93.30686985119935,114.93130000000001,86.3965690808335,SPICE,1,2018-19
07/18,11401,15101,8545,1427257,1248.7306,1331.839,93.75987638145452,116.5342,87.21885935630914,SPICE,1,2018-19
08/18,11328,14816,8431.26,1404424,1229.7185900000002,1313.96521,93.58836753371881,115.15289999999999,86.93801024550837,SPICE,1,2018-19
09/18,10975,14500,8357.393,1362564,1214.945834,1303.9926,93.17122152380313,114.883302,87.02683528368638,SPICE,1,2018-19
10/18,11518,18367,8761.85,1382010,1239.91021,1365.55169,90.79921463829757,119.42805,84.34108235041936,SPICE,1,2018-19
11/18,11794,16007,9270.233,1454822,1330.630801,1461.379556,91.05305979797077,127.426675,83.9348786272576,SPICE,1,2018-19
12/18,12473,17115,9905.555,1563700,1448.75149,1562.334127,92.72993945167786,136.02595399999998,85.85557481184806,SPICE,1,2018-19
01/19,13271,18645,10803.49,1665660,1568.33501,1726.2018,90.85467353816917,149.62658,83.76069946930554,SPICE,1,2018-19
02/19,12059,16961,9791.813,1557868,1464.78781,1557.610245,94.04071491581644,135.280676,86.6800000319336,SPICE,1,2018-19
03/19,12968,17576,10148.297,1581456,1458.3263570000001,1567.50081,93.03512621470352,136.577219,85.75799160180586,SPICE,1,2018-19
