Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/19,10377,18942,11340,1344054,1314.55409,1600.132,82.15285301462629,171.407,79.97324496665831,AI,1,2019-20
05/19,10757,19769.95000000001,11797.213,1429384,1387.334975,1665.629506,83.29193076866639,178.63181312799983,76.51682131656953,AI,1,2019-20
06/19,10359,19353.950000000004,11471.372,1354156,1331.38426,1629.329538,81.71362692130855,174.883703,74.49517667400946,AI,1,2019-20
07/19,10171,19329.83333333335,11282.545,1290205,1256.18775,1598.272599,78.59658926681006,171.919694688,71.75278365394298,AI,1,2019-20
08/19,10302,19569,11398,1329262,1286.0248470000001,1617.731572,79.49556460779763,175.40094383200022,71.95611008221616,AI,1,2019-20
09/19,10344,19591.099999999988,11369.904,1301642,1257.9371740000001,1609.8436869999998,78.1403302791596,174.1035637999999,70.96197730031764,AI,1,2019-20
10/19,11262,21297.283333333344,12334.074,1352701,1298.576881,1736.7521869999998,74.77041864234602,187.68074890400007,68.31017480481057,AI,1,2019-20
11/19,10449,19997,11540.667,1377244,1331.702494,1627.585701,81.82072951254072,177.0484072400003,73.69460163294926,AI,1,2019-20
12/19,10377,20023.466666666704,11598.632,1349814,1315.4637,1657.785173,79.35067350249489,181.31872440800024,72.1234002301033,AI,1,2019-20
01/20,10454,20091.433333333345,11607.891,1285138,1246.625631,1628.680285,76.5420716687806,176.73355430399943,69.90125090179575,AI,1,2019-20
02/20,9921,18985.00000000003,10979.711,1283574,1254.070047,1549.757843,80.92038718593534,168.44162675599995,73.39937686608461,AI,1,2019-20
03/20,7495,14102.066666666673,8493.181,722474,722.481532,1157.009173,62.44388971668076,125.0751761399999,57.230370840155786,AI,1,2019-20
