Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/19,276,417.13,196.12,17066,23.536189999999998,36.47758,64.52234495819074,3.61458,54.34960631663983,AIE,1,2019-20
05/19,291,442.96,203.858,15861,23.121102,37.917588,60.97724886931098,3.7220747370000002,50.43539290973672,AIE,1,2019-20
06/19,287,431.9300000000002,203.858,14298,21.996223,37.917588,58.01060710929187,3.720299158,50.63293479905682,AIE,1,2019-20
07/19,293,456.62,206.207,12757,19.534966,38.354502000000004,50.93265452905632,2.237623853,75.42582448507711,AIE,1,2019-20
08/19,298,456.68000000000006,201.921,14903,22.263227,37.557306,59.27801903576365,2.4052202570000003,78.73668752324996,AIE,1,2019-20
09/19,286,436.9900000000002,196.775,13572,19.985596,36.60015,54.60522975998733,2.244218441,76.30162963267442,AIE,1,2019-20
10/19,220,196.07999999999998,352.08,14043,21.7717,36.470879999999994,59.69611920523992,3.594533968,51.71156827415465,AIE,1,2019-20
11/19,286,433.19,198.01600000000002,16085,24.31841,36.830976,66.02705831091743,3.5354965849999997,55.69883411441621,AIE,1,2019-20
12/19,294,451.89999999999975,203.375,17955,27.961689999999997,37.82775,73.91845933210406,3.6449784289999996,62.76738585878749,AIE,1,2019-20
01/20,293,448.9600000000002,203.85,15335,24.825521000000002,37.9161,65.47488006414163,3.7494506579999998,56.166298961867824,AIE,1,2019-20
02/20,275,420.00999999999993,190.986,15345,24.892086,35.523396,70.0723714590801,3.3893560669999996,60.26178455802827,AIE,1,2019-20
03/20,200,313.2499999999998,146.686,10072,15.576903,27.283596000000003,57.0925584735971,1.270559095,99.54257625458972,AIE,1,2019-20
