Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/23,,,,,,,,,,AIE,1,2023-24
05/23,,,,,,,,,,AIE,1,2023-24
06/23,,,,,,,,,,AIE,1,2023-24
07/23,,,,,,,,,,AIE,1,2023-24
08/23,,,,,,,,,,AIE,1,2023-24
09/23,173,316.47,147.22,23727,20.893169999999998,27.38266,76.3007319230491,0.37538,75.93372049656348,AIE,1,2023-24
10/23,731,1223,571.02763,106111,87.5923156,106.21114019999999,82.46998896260791,9.899609640000001,72.57011883551398,AIE,1,2023-24
11/23,1036,1854.8166666666664,4.061000000000001,145064,137.35715799999997,170.74775900000006,80.44448653642354,18.7769,55.8338769259036,AIE,1,2023-24
12/23,1398,2481,1194,204851,184.0829590000001,220.69639299999992,83.41004422306085,24.39989999999999,57.91642187877824,AIE,1,2023-24
01/24,1824,3216.6833333333334,1581.0410000000004,262203,234.85059800000005,282.90355799999986,83.01436703740579,31.620819999999995,56.090668905803234,AIE,1,2023-24
02/24,2032,3566,1748.057,284271,252.81409,310.03177,81.54457525433602,34.96114000000001,55.7913840238047,AIE,1,2023-24
03/24,2499,4609.633333333336,2358.7129999999993,338108,328.7319710000001,412.6896560000001,79.65597543351073,40.932379999999995,42.12150323411442,AIE,1,2023-24
