Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/24,3218,13309.416666666668,8947.819999999992,470382,1305.198391000001,1658.3355539999993,78.70532521912037,160.97999999999996,55.12374677071683,AIE,2,2024-25
05/24,3349,13956.500000000004,9214.685999999994,510024,1406.3794190000008,1720.2239550000018,81.75560018869749,153.36719999999985,75.46728360333896,AIE,2,2024-25
06/24,3562,14701.833333333332,9064.736000000006,480928,1330.3988950000005,1827.4103970000008,72.80241467292035,141.75982000000002,70.05352860246295,AIE,2,2024-25
07/24,3775,14886.08333333333,10356.281,521698,1433.4029749999995,1911.8259500000008,74.97559989705124,207.12562000000005,55.78944201156767,AIE,2,2024-25
08/24,3990,14507.833333333341,10976.955000000013,522002,1445.3826340000003,2014.7140960000004,71.74132731138641,219.53910000000027,53.7262422321126,AIE,2,2024-25
09/24,3816,13168.916666666662,10575.180000000011,484132,1350.5113280000003,1942.3151130000022,69.53101064605673,211.5036000000002,52.41525388967365,AIE,2,2024-25
10/24,3849,12532.58333333332,10648.85599999999,502743,1388.7145509999982,1955.233759000001,71.02549987221234,212.97712000000035,47.963984088995026,AIE,2,2024-25
11/24,3597,11413.999999999993,8001.696999999994,508747,1394.7814969999993,1823.0022239999994,76.51013688505515,198.19016000000005,58.175079631753675,AIE,2,2024-25
12/24,4012,13169.749999999996,11050.44419946478,548022,1517.6433470077538,2020.7043341058013,75.10467124718366,221.00888398929544,60.41102860731262,AIE,2,2024-25
01/25,4154,12926.250000000005,11494.461113710766,606427,1679.20799995555,2103.2150824791493,79.84005125981675,229.88922227421534,59.78151750850935,AIE,2,2024-25
02/25,3534,11591.16666666667,9783.226938114429,507390,1397.2979941310707,1796.149664523636,77.7940737194444,195.6645387622883,58.204953161751625,AIE,2,2024-25
03/25,3928,12695.500000000004,10822.180074597954,495965,1364.2586734823892,1987.2297961522786,68.65127908830168,216.4436014919593,50.81900277474784,AIE,2,2024-25
