Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/21,492,664.25,494,,,, ,15188,75.65841453779299,BLUE,1,2021-22
05/21,498,662.1,495,,,, ,15203,75.37328158916003,BLUE,1,2021-22
06/21,491,669.4,494,,,, ,15215,73.8876109102859,BLUE,1,2021-22
07/21,476,659.15,480,,,, ,14808,75.81037277147487,BLUE,1,2021-22
08/21,473,617,477,,,, ,14844,74.81137159795203,BLUE,1,2021-22
09/21,452,633.4,453,,,, ,14004,71.08683233361897,BLUE,1,2021-22
10/21,516,691.05,520,,,, ,16051,72.34440221793035,BLUE,1,2021-22
11/21,5650,7549.15,5632,0,0,0, ,173949,74.02399553892232,BLUE,1,2021-22
12/21,,,,,,,,,,BLUE,1,2021-22
01/22,469,643.15,464,,,, ,14452,72.72349847771935,BLUE,1,2021-22
02/22,478,705,495,,,, ,15378,70.11314865392119,BLUE,1,2021-22
03/22,531,729.17,555,,,, ,17154,72.50786988457503,BLUE,1,2021-22
