Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/23,7218,11679.716666666667,7755.459,1122536,1205.41377,1309.4496100000001,92.05499476990184,137.074149,84.35500670516656,VISTARA,1,2023-24
05/23,7564,12184.683333333332,8113.8,1194522,1283.096456,1376.246621,93.23157902234733,144.3794178,85.81496101513576,VISTARA,1,2023-24
06/23,6465,10576.5,7073.169,1011426,1110.888706,1193.840268,93.05170346289576,124.0906306,86.44555430381543,VISTARA,1,2023-24
07/23,6888,11479.783333333333,7543.978,1019501,1110.6472609999998,1277.100432,86.96632098547438,132.9278782,82.09483193651097,VISTARA,1,2023-24
08/23,7813,12805.516666666666,8482.307,1216689,1318.1184480000002,1444.073452,91.27779796619376,150.90365359999998,84.94625617817378,VISTARA,1,2023-24
09/23,7814,13065.083333333334,8468.408,1229406,1330.1668940000002,1446.308144,91.9698129003967,151.742324,84.94856887707218,VISTARA,1,2023-24
10/23,8088,13152.9,8663.237,1230575,1318.6677220000001,1478.793688,89.17185221309926,155.40072,82.43773927905224,VISTARA,1,2023-24
11/23,7903,13058.516666666666,8482.604,1197231,1285.031061,1438.035308,89.3601884356514,150.38429680000002,82.71262932127499,VISTARA,1,2023-24
12/23,8347,13685.15,8922.878,1317548,1406.772322,1508.45724,93.25901223424803,157.65471978399998,85.85860448246942,VISTARA,1,2023-24
01/24,8227,13022.566666666668,8754.576,1303105,1392.873435,1478.119988,94.23277178496554,154.3304344,86.68286539840776,VISTARA,1,2023-24
02/24,7909,11923.6,8367.314,1255231,1333.499635,1409.682192,94.59576368118012,147.0238352,87.19891447563735,VISTARA,1,2023-24
03/24,8265,13532.75,8843.67,1283738,1375.5264650000001,1488.9427890000002,92.38276145746524,139.32721980000002,85.70398031193743,VISTARA,1,2023-24
