Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/23,48752,84231.56666666667,42615,7406440,6997.867,8005.648,87.41162489282567,898.1254,72.8389875177787,INDIGO,1,2023-24
05/23,50958,87730.53333333334,44508.3,8109998,7662.916,8375.785,91.48892909739207,941.818746,77.87267214789544,INDIGO,1,2023-24
06/23,49989,86217.35,43738.75,7893296,7501.735,8254.272,90.88306031107285,928.960293,77.57632887329447,INDIGO,1,2023-24
07/23,52127,90528.26666666666,45403.725,7674890,7174.855,8577.184,83.6504731622873,965.7202460000001,71.85084479113219,INDIGO,1,2023-24
08/23,53021,91324.68333333333,46180.841,7867259,7329.671,8768.182,83.59396508877211,987.29031039,71.36134698533512,INDIGO,1,2023-24
09/23,51992,90536.38333333333,45232.329,7769790,7273.812,8587.788,84.69948256757152,966.250885,72.28592634096267,INDIGO,1,2023-24
10/23,54616,22888.133333333335,47611.531,7907253,7524.483,9033.506,83.29526764027167,1015.647927,71.32564305721269,INDIGO,1,2023-24
11/23,52764,91728.73333333334,45602.377,7876294,7438.226,8686.021,85.63444642834733,973.710755,72.44813199172275,INDIGO,1,2023-24
12/23,53881,93873.46666666666,46801.986,8526055,8081.248,8913.277,90.66528505733638,999.34635364,76.53629116812995,INDIGO,1,2023-24
01/24,50923,88813.01666666666,43776.94,7908647,7362.463,8333.257,88.35036528934606,933.735133,75.51936240574125,INDIGO,1,2023-24
02/24,50244,87251.3,42851.375,7602018,7143.171,8111.327,88.0641478268599,908.8200969999999,74.3433086735537,INDIGO,1,2023-24
03/24,55119,95459.9,47139.535,8085844,7615.079,8965.879,84.93399252878608,1005.433603,71.65644018165962,INDIGO,1,2023-24
