Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/23,1030,4257.75,3205.61,152006,531.0170280000001,684.5710180000001,77.56931188109398,68.384321664,94.45596239560669,VISTARA,2,2023-24
05/23,1069,4395.4,3320.922,162421,561.979265,708.448692,79.3253303091708,92.91464126400002,64.35440026465429,VISTARA,2,2023-24
06/23,1074,4605.266666666666,3542.448,174008,656.749138,784.730838,83.69100667355194,103.823552022,67.07091824497259,VISTARA,2,2023-24
07/23,1114,4802.166666666667,3658.068,178044,656.7108810000001,805.590126,81.51923165453495,87.67975358,79.40895887096104,VISTARA,2,2023-24
08/23,1099,4641.45,3540.206,171277,640.608995,777.979518,82.342655581326,106.622263264,63.713994381549895,VISTARA,2,2023-24
09/23,1099,4668.766666666666,3523.536,169239,619.926235,773.087931,80.1883214239442,105.499583516,62.33498838555387,VISTARA,2,2023-24
10/23,1188,5000.433333333333,3781.702,182360,654.846611,818.662454,79.9898184899536,110.725891,62.70950134029828,VISTARA,2,2023-24
11/23,1282,5429.633333333333,4083.348,203076,732.7452589999999,894.519066,81.91499620870015,119.357607758,65.0258212354434,VISTARA,2,2023-24
12/23,1460,6433.466666666666,4849.5,244991,900.744147,1057.187232,85.20195096340323,106.692944864,89.27746065125127,VISTARA,2,2023-24
01/24,1476,6954.316666666667,4847.276,238354,871.6645629999999,1052.1232360000001,82.8481429907323,140.59766282200002,65.57705535855597,VISTARA,2,2023-24
02/24,1420,1672.85,4690.21,232198,852.918853,1014.620726,84.06282575780934,135.123296336,66.77765250578693,VISTARA,2,2023-24
03/24,1556,7022.3,5298.304,261023,1000.0532959999999,1170.953993,85.40500326898837,159.84940779299998,66.11459452854278,VISTARA,2,2023-24
