Date,Departures,Hours,Kilometers,Passengers_Carried,RPK,ASK,PLF,ATK,WLF,Airline,Type,Session
04/18,3324,19344.2,21263.1,568627,2718.2106,3527.1375,77.06562616285869,506.46290000000005,65.53733748316016,AI,2,2018-19
05/18,3424,19984.6,22133.4,580708,2799.0094,3667.7583,76.31389996445512,528.416,63.48469766244777,AI,2,2018-19
06/18,3343,19476.5,21561,559293,2827.4402,3594.3065,78.6644155138133,517.9443,64.9799408932582,AI,2,2018-19
07/18,3314,19537.8,21636.8,537174,2815.8274,3569.3657000000003,78.88873364811008,517.7,67.2282316013135,AI,2,2018-19
08/18,3243,19290.17,21646.78,542938,2803.79915,3548.75513,79.0079632797882,516.37136,67.27185837727329,AI,2,2018-19
09/18,3134,20613.333,18638.467,493010,2486.7346030000003,3406.6600099999996,72.99626601129476,494.903507036,63.687935076498114,AI,2,2018-19
10/18,3441,19961,22001,555307,2728.32,3678.752,74.16428179991476,529.862,65.16942147200592,AI,2,2018-19
11/18,3389,19572,21445.489,581736,2906.374,3635.611612,79.94181750346988,523.044839,67.88531202771317,AI,2,2018-19
12/18,3546,20897,22373,614108,3089.362,3875.133,79.72273467775172,556.59,70.05982859914839,AI,2,2018-19
01/19,3544,22406,21021,624147,3237.285673,3855.869779,83.9573392916701,554.8484,70.89597410752198,AI,2,2018-19
02/19,3243,19299,20537,555271,2800.95,3508.021,79.84416284851201,506.148,68.61044951279072,AI,2,2018-19
03/19,3550,21798,23501,591249,2888.234,3753.949,76.93855190893643,541.825,67.86065611590458,AI,2,2018-19
